time,VNINDEX,VCB,BID,VIC,HPG,MSN,MWG,GAS
2016-09-30 07:00:00,0.69,15.85,8.53,16.35,5.43,36.29,15.91,36.74
2016-10-03 07:00:00,0.68,15.69,8.53,15.8,5.29,36.13,15.87,37.0
2016-10-04 07:00:00,0.68,15.69,8.58,16.16,5.22,36.08,15.54,37.05
2016-10-05 07:00:00,0.69,15.81,8.68,16.09,5.18,36.08,15.43,37.31
2016-10-06 07:00:00,0.69,15.87,8.68,15.69,5.1,35.72,15.52,36.74
2016-10-07 07:00:00,0.68,15.71,8.53,15.72,4.88,35.36,15.37,36.94
2016-10-10 07:00:00,0.67,15.52,8.41,15.47,4.66,35.25,15.34,35.17
2016-10-11 07:00:00,0.68,15.65,8.43,15.47,4.98,35.25,15.47,37.52
2016-10-12 07:00:00,0.68,15.56,8.43,15.5,4.85,35.1,15.77,36.74
2016-10-13 07:00:00,0.69,15.44,8.43,15.8,4.91,35.1,16.87,37.0
2016-10-14 07:00:00,0.69,15.4,8.53,15.8,4.8,35.2,16.91,36.89
2016-10-17 07:00:00,0.68,15.07,8.58,15.8,4.73,34.43,16.38,36.21
2016-10-18 07:00:00,0.68,15.09,8.53,15.76,4.84,34.43,17.14,35.69
2016-10-19 07:00:00,0.69,15.19,8.88,16.09,4.9,34.32,17.18,36.01
2016-10-20 07:00:00,0.69,15.19,8.83,15.91,4.89,34.32,17.14,35.95
2016-10-21 07:00:00,0.68,15.19,8.83,15.8,4.87,34.22,17.26,35.95
2016-10-24 07:00:00,0.68,14.94,8.86,15.8,4.78,34.07,16.63,35.48
2016-10-25 07:00:00,0.68,14.8,8.76,15.69,4.71,34.07,16.46,35.59
2016-10-26 07:00:00,0.67,14.61,8.66,15.6,4.7,33.91,16.46,35.28
2016-10-27 07:00:00,0.68,15.03,8.38,15.72,4.7,33.81,16.74,35.33
2016-10-28 07:00:00,0.68,15.03,8.58,15.74,4.85,33.91,16.97,35.43
2016-10-31 07:00:00,0.68,14.9,8.38,15.61,4.84,33.91,16.57,34.39
2016-11-01 07:00:00,0.68,14.86,8.53,15.7,4.8,33.81,16.8,34.65
2016-11-02 07:00:00,0.67,14.65,8.46,15.54,4.69,33.81,16.78,34.34
2016-11-03 07:00:00,0.67,14.49,8.51,15.58,4.67,33.7,17.49,34.03
2016-11-04 07:00:00,0.67,14.49,8.56,15.58,4.71,33.6,17.31,34.23
2016-11-07 07:00:00,0.67,15.0,8.35,15.7,4.88,33.55,17.43,35.07
2016-11-08 07:00:00,0.68,15.07,8.33,15.72,4.93,33.55,17.62,35.28
2016-11-09 07:00:00,0.67,14.9,8.35,15.61,4.87,33.55,17.71,34.96
2016-11-10 07:00:00,0.68,15.07,8.35,15.72,4.93,33.55,18.0,35.43
2016-11-11 07:00:00,0.68,15.0,8.3,16.16,4.87,33.29,18.08,35.48
2016-11-14 07:00:00,0.67,14.82,8.11,15.76,4.9,32.0,17.94,34.91
2016-11-15 07:00:00,0.67,14.82,8.11,15.7,4.99,32.52,17.74,35.02
2016-11-16 07:00:00,0.67,14.82,8.17,15.69,5.0,32.57,17.49,35.07
2016-11-17 07:00:00,0.67,14.76,8.09,15.69,4.97,32.67,17.77,35.02
2016-11-18 07:00:00,0.67,14.71,8.09,15.65,4.91,32.72,17.83,35.02
2016-11-21 07:00:00,0.67,14.78,8.19,15.65,4.99,32.72,17.89,35.07
2016-11-22 07:00:00,0.68,14.9,8.51,15.65,4.98,32.98,18.79,35.8
2016-11-23 07:00:00,0.68,15.03,8.51,15.69,4.95,35.2,18.51,35.75
2016-11-24 07:00:00,0.68,14.9,8.46,15.61,4.95,35.61,18.53,35.54
2016-11-25 07:00:00,0.68,14.82,8.4,15.61,4.96,35.1,18.63,35.43
2016-11-28 07:00:00,0.67,14.69,8.3,15.61,4.84,33.03,18.57,35.43
2016-11-29 07:00:00,0.66,14.49,8.03,15.25,4.79,32.36,18.63,33.61
2016-11-30 07:00:00,0.67,14.57,8.09,15.43,5.0,33.09,18.86,33.3
2016-12-01 07:00:00,0.67,14.59,8.14,15.43,4.96,33.24,18.91,35.59
2016-12-02 07:00:00,0.67,14.61,8.09,15.43,5.01,32.41,18.86,35.38
2016-12-05 07:00:00,0.66,14.45,8.03,15.41,5.04,32.62,17.94,34.65
2016-12-06 07:00:00,0.65,14.14,7.8,15.32,4.86,32.67,17.6,34.86
2016-12-07 07:00:00,0.65,14.24,7.8,15.43,4.85,32.52,17.62,34.03
2016-12-08 07:00:00,0.66,14.49,7.82,15.43,4.86,32.67,17.71,33.87
2016-12-09 07:00:00,0.66,14.51,7.8,15.43,4.86,32.67,17.71,34.39
2016-12-12 07:00:00,0.66,14.45,7.72,15.43,4.84,32.52,17.44,34.39
2016-12-13 07:00:00,0.65,14.24,7.56,15.43,4.82,31.49,17.44,33.87
2016-12-14 07:00:00,0.67,14.4,8.03,15.6,4.95,32.05,17.71,33.87
2016-12-15 07:00:00,0.67,14.49,7.93,15.43,4.91,32.05,17.58,33.56
2016-12-16 07:00:00,0.68,14.53,7.74,15.61,4.97,33.55,17.53,33.45
2016-12-19 07:00:00,0.67,14.55,7.8,15.72,4.93,32.78,17.26,33.82
2016-12-20 07:00:00,0.66,14.47,7.8,15.37,4.91,31.95,17.67,33.14
2016-12-21 07:00:00,0.67,14.47,7.88,15.21,4.98,32.21,17.79,33.87
2016-12-22 07:00:00,0.66,14.45,7.72,15.43,5.05,33.7,17.71,34.3
2016-12-23 07:00:00,0.66,14.74,7.72,15.47,5.1,33.7,17.69,33.49
2016-12-26 07:00:00,0.66,14.94,7.72,15.43,5.2,33.7,18.16,33.01
2016-12-27 07:00:00,0.66,14.9,7.66,15.54,5.13,33.55,18.23,32.41
2016-12-28 07:00:00,0.66,14.74,7.64,15.28,5.18,32.88,18.19,32.36
2016-12-29 07:00:00,0.66,14.67,7.56,15.39,5.13,32.98,18.17,32.25
2016-12-30 07:00:00,0.66,14.67,7.51,15.43,5.13,33.45,17.83,32.74
2017-01-03 07:00:00,0.67,15.42,8.01,15.28,5.23,33.76,17.91,32.47
2017-01-04 07:00:00,0.67,15.31,8.17,15.45,5.23,34.3,17.98,33.22
2017-01-05 07:00:00,0.68,15.38,8.14,15.54,5.24,34.08,18.03,33.22
2017-01-06 07:00:00,0.68,15.69,8.33,15.83,5.16,34.13,18.03,32.63
2017-01-09 07:00:00,0.68,16.02,8.56,15.87,5.13,33.81,17.91,32.68
2017-01-10 07:00:00,0.68,15.89,8.51,15.76,5.21,34.4,17.97,32.41
2017-01-11 07:00:00,0.69,15.91,8.77,15.8,5.23,34.19,18.29,32.63
2017-01-12 07:00:00,0.69,15.69,8.72,15.8,5.19,33.86,18.29,32.68
2017-01-13 07:00:00,0.69,15.5,8.59,15.91,5.13,33.86,18.23,32.19
2017-01-16 07:00:00,0.68,15.46,8.35,15.74,4.99,33.86,18.11,31.33
2017-01-17 07:00:00,0.68,16.12,8.88,15.67,4.99,33.86,18.06,30.63
2017-01-18 07:00:00,0.68,15.85,8.7,15.47,4.94,33.76,18.06,31.01
2017-01-19 07:00:00,0.68,15.73,8.7,15.43,4.93,33.49,18.0,31.01
2017-01-20 07:00:00,0.69,15.73,8.8,15.43,5.01,33.22,18.23,31.38
2017-01-23 07:00:00,0.69,15.77,8.91,15.43,4.99,33.38,18.09,31.6
2017-01-24 07:00:00,0.69,15.98,8.99,15.25,4.99,33.38,18.17,32.41
2017-01-25 07:00:00,0.7,16.27,8.93,15.43,5.03,33.42,18.29,32.47
2017-02-02 07:00:00,0.7,16.33,9.09,15.61,5.07,34.19,19.31,32.68
2017-02-03 07:00:00,0.7,16.02,9.09,15.43,5.13,34.27,19.2,32.14
2017-02-06 07:00:00,0.7,16.02,9.09,15.58,5.24,34.51,19.49,32.41
2017-02-07 07:00:00,0.7,16.25,9.04,15.72,5.3,34.51,19.47,32.41
2017-02-08 07:00:00,0.7,16.45,8.99,15.7,5.31,34.51,19.29,31.92
2017-02-09 07:00:00,0.7,16.43,8.91,15.67,5.29,34.43,19.09,31.33
2017-02-10 07:00:00,0.7,16.27,9.04,15.61,5.27,34.03,19.23,31.87
2017-02-13 07:00:00,0.71,16.08,8.91,15.61,5.32,33.86,19.79,31.92
2017-02-14 07:00:00,0.71,16.02,8.99,15.63,5.36,33.62,19.66,31.92
2017-02-15 07:00:00,0.71,16.14,9.17,16.35,5.36,33.99,19.77,31.92
2017-02-16 07:00:00,0.71,15.98,8.99,16.16,5.31,33.99,19.77,32.03
2017-02-17 07:00:00,0.71,15.85,8.93,16.16,5.26,33.78,19.66,31.82
2017-02-20 07:00:00,0.71,15.71,8.77,16.64,4.99,34.03,19.2,31.87
2017-02-21 07:00:00,0.72,15.89,8.83,17.06,5.02,34.47,19.26,32.25
2017-02-22 07:00:00,0.72,15.69,8.77,16.79,4.78,34.19,18.98,33.49
2017-02-23 07:00:00,0.72,15.56,8.8,16.62,4.82,34.19,18.89,34.03
2017-02-24 07:00:00,0.71,15.5,8.8,16.62,4.81,33.78,18.97,33.33
2017-02-27 07:00:00,0.72,15.81,8.83,16.88,4.78,33.22,19.27,33.44
2017-02-28 07:00:00,0.71,15.48,8.7,16.53,4.75,33.22,19.1,32.57
2017-03-01 07:00:00,0.71,15.4,8.62,16.42,4.86,33.22,19.03,31.82
2017-03-02 07:00:00,0.71,15.27,8.48,16.2,4.99,33.13,19.09,31.33
2017-03-03 07:00:00,0.71,15.52,8.67,16.35,4.87,33.22,19.01,31.65
2017-03-06 07:00:00,0.72,15.44,8.77,16.44,4.9,33.22,19.01,31.44
2017-03-07 07:00:00,0.72,15.52,8.72,16.48,4.9,33.22,19.19,31.44
2017-03-08 07:00:00,0.72,15.6,8.77,16.35,4.9,33.78,19.41,31.22
2017-03-09 07:00:00,0.72,15.65,8.88,16.24,4.99,33.82,19.31,30.68
2017-03-10 07:00:00,0.71,15.52,8.75,16.24,5.0,33.82,19.31,30.14
2017-03-13 07:00:00,0.71,15.34,8.72,16.24,5.0,33.78,19.41,29.55
2017-03-14 07:00:00,0.71,15.34,8.67,16.18,5.0,35.0,19.66,29.71
2017-03-15 07:00:00,0.71,15.29,8.7,15.98,4.94,35.44,19.89,29.71
2017-03-16 07:00:00,0.71,15.36,8.64,16.16,4.97,35.24,19.54,30.03
2017-03-17 07:00:00,0.71,15.31,8.83,16.09,4.91,35.73,19.62,29.71
2017-03-20 07:00:00,0.72,15.54,8.85,15.91,4.97,37.19,19.63,29.6
2017-03-21 07:00:00,0.72,15.73,9.2,15.23,5.09,38.16,19.7,29.39
2017-03-22 07:00:00,0.71,15.6,9.2,15.3,5.04,38.48,19.34,28.63
2017-03-23 07:00:00,0.72,15.83,9.22,15.61,5.08,38.89,19.26,28.74
2017-03-24 07:00:00,0.72,15.73,9.46,15.56,5.12,38.72,19.28,29.44
2017-03-27 07:00:00,0.72,15.65,9.38,15.56,5.12,38.72,18.97,29.17
2017-03-28 07:00:00,0.72,15.48,9.2,15.43,5.1,37.27,18.97,28.95
2017-03-29 07:00:00,0.72,15.44,9.2,15.5,5.16,38.08,19.14,29.06
2017-03-30 07:00:00,0.72,15.4,9.38,15.5,5.33,37.67,19.26,29.39
2017-03-31 07:00:00,0.72,15.27,9.28,15.36,5.43,38.12,19.23,29.71
2017-04-03 07:00:00,0.72,15.07,9.07,15.25,5.68,38.81,19.14,29.55
2017-04-04 07:00:00,0.72,15.23,9.09,15.43,5.74,38.24,19.03,29.33
2017-04-05 07:00:00,0.72,15.25,9.07,15.28,5.59,37.19,19.09,29.6
2017-04-07 07:00:00,0.73,15.23,9.04,15.43,5.66,38.32,19.09,30.9
2017-04-10 07:00:00,0.73,15.19,8.99,15.58,5.68,37.67,18.98,31.12
2017-04-11 07:00:00,0.73,15.27,8.99,15.63,5.67,37.35,19.27,31.06
2017-04-12 07:00:00,0.73,15.23,8.99,15.45,5.62,37.1,19.31,30.3
2017-04-13 07:00:00,0.72,15.21,8.93,15.58,5.6,37.06,19.43,29.91
2017-04-14 07:00:00,0.72,15.05,9.01,15.34,5.49,36.86,19.11,29.48
2017-04-17 07:00:00,0.71,14.69,8.67,15.34,5.42,35.65,18.86,29.53
2017-04-18 07:00:00,0.71,14.84,8.72,15.32,5.38,37.27,18.63,30.13
2017-04-19 07:00:00,0.72,14.86,8.62,15.25,5.5,37.1,19.09,30.08
2017-04-20 07:00:00,0.71,14.65,8.77,14.92,5.41,36.38,18.97,29.53
2017-04-21 07:00:00,0.71,14.69,8.75,14.88,5.41,36.46,19.03,29.31
2017-04-24 07:00:00,0.71,14.53,8.64,14.7,5.34,36.78,18.97,29.59
2017-04-25 07:00:00,0.71,14.53,8.64,14.82,5.3,36.86,18.69,29.37
2017-04-26 07:00:00,0.71,14.51,8.72,14.84,5.19,36.82,18.75,29.8
2017-04-27 07:00:00,0.72,14.42,8.77,15.02,5.25,36.58,19.06,30.52
2017-04-28 07:00:00,0.72,14.53,8.77,15.02,5.23,36.01,19.09,30.35
2017-05-03 07:00:00,0.72,14.69,8.77,14.88,5.17,35.89,19.27,30.19
2017-05-04 07:00:00,0.72,15.03,8.88,14.8,5.19,35.65,19.63,30.19
2017-05-05 07:00:00,0.72,14.94,8.75,14.84,5.19,34.92,19.66,29.86
2017-05-08 07:00:00,0.72,14.8,8.72,14.84,5.18,34.55,19.53,30.08
2017-05-09 07:00:00,0.72,15.09,8.77,14.97,5.28,34.35,19.71,30.41
2017-05-10 07:00:00,0.72,15.21,9.04,14.86,5.33,34.76,19.73,30.08
2017-05-11 07:00:00,0.72,15.23,8.99,14.88,5.36,34.59,19.77,30.13
2017-05-12 07:00:00,0.73,15.09,8.96,14.88,5.28,34.51,19.89,29.8
2017-05-15 07:00:00,0.73,15.03,8.93,15.02,5.25,34.51,20.96,29.59
2017-05-16 07:00:00,0.73,14.92,8.93,15.25,5.16,35.52,20.65,29.86
2017-05-17 07:00:00,0.73,14.98,8.83,15.17,5.17,35.24,20.57,29.75
2017-05-18 07:00:00,0.73,15.05,8.88,15.17,5.07,35.24,20.61,29.91
2017-05-19 07:00:00,0.73,15.21,9.09,15.02,5.1,34.84,20.74,30.57
2017-05-22 07:00:00,0.74,15.52,9.73,15.14,5.14,35.73,21.02,31.77
2017-05-23 07:00:00,0.74,15.4,9.81,15.01,5.17,35.73,21.78,31.39
2017-05-24 07:00:00,0.74,15.63,10.18,14.88,5.22,35.24,22.79,31.23
2017-05-25 07:00:00,0.74,15.36,10.1,14.71,5.22,34.84,22.66,31.77
2017-05-26 07:00:00,0.74,15.19,10.31,14.88,5.19,34.67,22.36,31.06
2017-05-29 07:00:00,0.75,15.07,10.04,14.93,5.3,34.84,21.71,31.72
2017-05-30 07:00:00,0.74,15.03,9.7,14.79,5.22,34.67,21.5,30.95
2017-05-31 07:00:00,0.74,14.98,9.75,14.79,5.41,35.0,21.55,30.41
2017-06-01 07:00:00,0.74,15.03,9.67,14.9,5.39,35.57,22.08,30.46
2017-06-02 07:00:00,0.74,15.03,9.65,14.92,5.33,35.48,22.01,29.86
2017-06-05 07:00:00,0.74,15.4,9.88,14.92,5.33,35.89,21.89,30.19
2017-06-06 07:00:00,0.75,16.0,10.25,14.93,5.42,35.73,22.17,30.3
2017-06-07 07:00:00,0.75,15.85,10.25,15.06,5.58,35.28,22.36,30.35
2017-06-08 07:00:00,0.75,15.69,10.1,15.17,5.6,34.92,22.59,30.35
2017-06-09 07:00:00,0.75,15.89,9.96,15.28,5.59,35.0,22.42,30.02
2017-06-12 07:00:00,0.75,15.87,10.02,15.56,5.49,35.08,22.24,30.19
2017-06-13 07:00:00,0.76,15.96,10.31,15.8,5.58,34.88,21.89,30.73
